Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
194682,Simpsons Rest,Summit,Las Animas County,Colorado,Trinidad West,1969,37.1812817,-104.5136307,None,10/13/78,null,null,null,null,8071,8
187876,Simpson Mountain,Summit,Hinsdale County,Colorado,Weminuche Pass,3932,37.7061047,-107.3513695,None,10/13/78,null,null,null,null,8053,8
173076,Simpson Mountain,Summit,Routt County,Colorado,Green Ridge,2466,40.2285059,-106.7933033,None,10/13/78,null,null,null,null,8107,8
201970,Simpson Mesa,Summit,Weld County,Colorado,Carr East,1900,40.9750043,-104.7591017,None,10/13/78,null,null,null,null,8123,8
191730,Simmons Peak,Summit,Fremont County,Colorado,Wellsville,3674,38.4207571,-105.9839563,None,10/13/78,null,null,null,null,8043,8
181864,Silver Plume Mountain,Summit,Clear Creek County,Colorado,Grays Peak,3798,39.7138696,-105.7669409,1/1/12,10/13/78,null,null,null,null,8019,8
188686,Silver Mountain,Summit,Hinsdale County,Colorado,Uncompahgre Peak,4180,38.106764,-107.449707,None,10/13/78,null,null,null,null,8053,8
178992,Silver Mountain,Summit,La Plata County,Colorado,La Plata,3803,37.3868621,-108.0294433,None,10/13/78,null,null,null,null,8067,8
192794,Silver Mountain,Summit,Huerfano County,Colorado,La Veta,3209,37.6153149,-105.1033866,None,10/13/78,null,null,null,null,8055,8
203296,Silver Mountain,Summit,San Miguel County,Colorado,Telluride,4105,37.8770686,-107.8313584,None,10/13/78,null,null,null,null,8113,8
190647,Silver Mountain,Summit,Rio Grande County,Colorado,Jasper,3782,37.4311326,-106.421565,None,10/13/78,null,null,null,null,8105,8
182403,Silver Mountain,Summit,Summit County,Colorado,Montezuma,3918,39.5827914,-105.8215623,None,10/13/78,null,null,null,null,8117,8
188004,Silver Mesa,Summit,La Plata County,Colorado,Columbine Pass,3903,37.5772449,-107.6028851,1/1/74,10/13/78,null,null,null,null,8067,8
181569,Silver Hill,Summit,Gilpin County,Colorado,Black Hawk,2778,39.8171565,-105.495691,None,10/13/78,null,null,null,null,8047,8
192155,Silver Cliff Plateau,Summit,Custer County,Colorado,Westcliffe,2489,38.1519444,-105.441112,None,10/13/78,null,null,null,null,8027,8
189009,Signal Peak,Summit,Gunnison County,Colorado,Signal Peak,2757,38.578319,-106.8633408,1/1/26,10/13/78,null,null,null,null,8051,8
204926,Signal Mountain,Summit,Larimer County,Colorado,Pingree Park,3432,40.5255481,-105.5115242,None,10/13/78,null,null,null,null,8069,8
191300,Signal Hill,Summit,Teller County,Colorado,Cripple Creek South,2961,38.7326002,-105.1818926,None,10/13/78,null,null,null,null,8119,8
186847,Signal Hill,Summit,Montrose County,Colorado,Grizzly Ridge,2676,38.5319246,-107.6922699,None,10/13/78,null,null,null,null,8085,8
181555,Signal Hill,Summit,Gilpin County,Colorado,Black Hawk,2685,39.7911725,-105.4856895,None,10/13/78,null,null,null,null,8047,8
171325,Signal Butte,Summit,Moffat County,Colorado,Horse Gulch,1991,40.4415328,-107.8541878,None,10/13/78,null,null,null,null,8081,8
183860,Signal Butte,Summit,Teller County,Colorado,Signal Butte,2880,39.0583851,-105.2226721,1/1/06,10/13/78,null,null,null,null,8119,8
202687,Sievers Mountain,Summit,Pitkin County,Colorado,Maroon Bells,3888,39.1156323,-106.9449042,None,10/13/78,null,null,null,null,8097,8
192920,Sierro del Ojito,Summit,Conejos County,Colorado,Pikes Stockade,2493,37.2837949,-105.7958874,None,10/13/78,null,null,null,null,8021,8
190211,Sierra de La Lola,Summit,Saguache County,Colorado,Laughlin Gulch,2896,38.0942958,-106.2679013,None,10/13/78,null,null,null,null,8109,8
176152,Shrine Mountain,Summit,Eagle County,Colorado,Red Cliff,3628,39.5350427,-106.2595673,None,10/13/78,null,null,null,null,8037,8
187006,Shotgun Mountain,Summit,Hinsdale County,Colorado,Hermit Lakes,3271,37.766514,-107.1958745,None,10/13/78,null,null,null,null,8053,8
178432,Shoshoni Peak,Summit,Boulder County,Colorado,Monarch Lake,3955,40.0670707,-105.6388602,1/1/66,10/13/78,null,null,null,null,8013,8
179321,Short Mesa,Summit,Montezuma County,Colorado,Tanner Mesa,1929,37.1234912,-108.6610514,None,10/13/78,null,null,null,null,8083,8
191659,Short Creek Baldy,Summit,Fremont County,Colorado,Coaldale,2603,38.3666584,-105.8177755,None,10/13/78,null,null,null,null,8043,8
179631,Shock Hill,Summit,Summit County,Colorado,Breckenridge,2991,39.4905031,-106.0560984,None,10/13/78,null,null,null,null,8117,8
181179,Shirttail Peak,Summit,Boulder County,Colorado,Eldorado Springs,2236,39.9344426,-105.288377,None,10/13/78,null,null,null,null,8013,8
170296,Shipman Mountain,Summit,Larimer County,Colorado,Shipman Mountain,3297,40.8285311,-106.0778477,None,10/13/78,null,null,null,null,8069,8
177497,Shipler Mountain,Summit,Grand County,Colorado,Fall River Pass,3454,40.4275913,-105.8373158,1/1/32,10/13/78,null,null,null,null,8049,8
173674,Shingle Peak,Summit,Garfield County,Colorado,Trappers Lake,3639,39.9009048,-107.2061731,None,10/13/78,null,null,null,null,8045,8
169900,Shield Mountain,Summit,Routt County,Colorado,Shield Mountain,3028,40.9154685,-107.072521,None,10/13/78,null,null,null,null,8107,8
202852,Sherman Mountain,Summit,Clear Creek County,Colorado,Georgetown,3749,39.7197029,-105.7491623,1/1/33,10/13/78,null,null,null,null,8019,8
188029,Sheridan Mountain,Summit,La Plata County,Colorado,Columbine Pass,3893,37.5359809,-107.5846424,1/1/74,10/13/78,null,null,null,null,8067,8
181512,Sheridan Hill,Summit,Clear Creek County,Colorado,Central City,3271,39.8204567,-105.6027037,None,10/13/78,null,null,null,null,8019,8
183690,Sheeprock,Summit,Jefferson County,Colorado,Cheesman Lake,2675,39.1894147,-105.3304771,None,10/13/78,null,null,null,null,8059,8
175597,Sheephorn Mountain,Summit,Grand County,Colorado,Sheephorn Mountain,2928,39.957509,-106.4451416,None,10/13/78,null,null,null,null,8049,8
191224,Sheep Rock,Summit,Teller County,Colorado,Cripple Creek North,2868,38.86148,-105.23057,None,10/13/78,null,null,null,null,8119,8
177522,Sheep Rock,Summit,Grand County,Colorado,Fall River Pass,3329,40.4158353,-105.8136003,None,10/13/78,null,null,null,null,8049,8
183730,Sheep Nose,Summit,Douglas County,Colorado,Westcreek,2695,39.1413788,-105.1939548,None,10/13/78,null,null,null,null,8035,8
177157,Sheep Mountain,Summit,Larimer County,Colorado,Big Narrows,2296,40.6820669,-105.4249171,None,10/13/78,null,null,null,null,8069,8
173023,Sheep Mountain,Summit,Grand County,Colorado,Parkview Mountain,3465,40.3088655,-106.2408285,None,10/13/78,null,null,null,null,8049,8
190979,Sheep Mountain,Summit,Mineral County,Colorado,Saddle Mountain,3774,37.4797288,-106.9019556,None,10/13/78,null,null,null,null,8079,8
177669,Sheep Mountain,Summit,Larimer County,Colorado,Drake,2577,40.4121995,-105.3108122,None,10/13/78,null,null,null,null,8069,8
189974,Sheep Mountain,Summit,Saguache County,Colorado,Bonanza,3916,38.3333518,-106.2140933,None,10/13/78,null,null,null,null,8109,8
192684,Sheep Mountain,Summit,Huerfano County,Colorado,Little Sheep Mountain,3235,37.682382,-105.1919998,None,10/13/78,null,null,null,null,8055,8
189500,Sheep Mountain,Summit,Saguache County,Colorado,Mesa Mountain,3687,37.9467189,-106.7315899,None,10/13/78,null,null,null,null,8109,8
175484,Sheep Mountain,Summit,Gunnison County,Colorado,Bull Mountain,2691,39.0888913,-107.4504274,None,10/13/78,null,null,null,null,8051,8
190649,Sheep Mountain,Summit,Rio Grande County,Colorado,Jasper,3808,37.4622672,-106.4381897,None,10/13/78,null,null,null,null,8105,8
203263,Sheep Mountain,Summit,Gunnison County,Colorado,Mount Guero,3612,38.732315,-107.376207,None,10/13/78,null,null,null,null,8051,8
190095,Sheep Mountain,Summit,Saguache County,Colorado,Klondike Mine,3198,38.2436726,-106.2312327,None,10/13/78,null,null,null,null,8109,8
170145,Sheep Mountain,Summit,Larimer County,Colorado,Table Mountain,2230,40.9265788,-105.2396731,1/1/70,10/13/78,null,null,null,null,8069,8
183328,Sheep Mountain,Summit,Jefferson County,Colorado,Platte Canyon,2422,39.4239007,-105.1712398,None,10/13/78,null,null,null,null,8059,8
202176,Sheep Mountain,Summit,Garfield County,Colorado,Trappers Lake,3731,39.9225437,-107.1332682,None,10/13/78,null,null,null,null,8045,8
173006,Sheep Mountain,Summit,Jackson County,Colorado,Hyannis Peak,3602,40.3610053,-106.2656788,None,10/13/78,null,null,null,null,8057,8
180238,Sheep Mountain,Summit,Park County,Colorado,Fairplay West,3902,39.1937121,-106.1117818,None,10/13/78,null,null,null,null,8093,8
188471,Sheep Mountain,Summit,Gunnison County,Colorado,Sheep Mountain,4016,38.1590282,-107.4658818,None,10/13/78,null,null,null,null,8051,8
179602,Sheep Mountain,Summit,Summit County,Colorado,Copper Mountain,3772,39.414691,-106.2285592,None,10/13/78,null,null,null,null,8117,8
191238,Sheep Mountain,Summit,Teller County,Colorado,Pikes Peak,3779,38.7930201,-105.0544536,None,10/13/78,null,null,null,null,8119,8
175625,Sheep Mountain,Summit,Eagle County,Colorado,Sheephorn Mountain,3381,39.8784121,-106.4327353,None,10/13/78,null,null,null,null,8037,8
170201,Sheep Mountain,Summit,Larimer County,Colorado,Haystack Gulch,2423,40.8027694,-105.4395302,None,10/13/78,null,null,null,null,8069,8
202926,Sheep Mountain,Summit,Summit County,Colorado,Boreas Pass,3806,39.4996071,-105.8796599,None,10/13/78,null,null,null,null,8117,8
188024,Sheep Mountain,Summit,La Plata County,Colorado,Columbine Pass,3979,37.5458599,-107.5575823,None,10/13/78,null,null,null,null,8067,8
180933,Sheep Mountain,Summit,Grand County,Colorado,Bottle Pass,3252,39.9533481,-105.9217547,None,10/13/78,null,null,null,null,8049,8
187491,Sheep Mountain,Summit,Dolores County,Colorado,Mount Wilson,4018,37.7853689,-107.885953,None,10/13/78,null,null,null,null,8033,8
187684,Sheep Mountain,Summit,San Juan County,Colorado,Howardsville,4051,37.7833252,-107.5178262,None,10/13/78,null,null,null,null,8111,8
189208,Sheep Mountain,Summit,Chaffee County,Colorado,Mount Yale,3637,38.7916464,-106.2716341,None,10/13/78,null,null,null,null,8015,8
184282,Sheep Mountain,Summit,Archuleta County,Colorado,Baldy Mountain,2668,37.3691633,-107.3830967,None,10/13/78,null,null,null,null,8007,8
193437,Sheep Mountain,Summit,El Paso County,Colorado,Manitou Springs,2989,38.8406385,-104.9655865,None,10/13/78,null,null,null,null,8041,8
202308,Sheep Mountain,Summit,Gunnison County,Colorado,Snowmass Mountain,3549,39.0651605,-107.1228567,None,10/13/78,null,null,null,null,8051,8
177027,Sheep Mountain,Summit,Larimer County,Colorado,Rawah Lakes,3600,40.6815922,-105.9339552,None,10/13/78,null,null,null,null,8069,8
188958,Sheep Mountain,Summit,Gunnison County,Colorado,Fairview Peak,3738,38.6567813,-106.5960246,None,10/13/78,null,null,null,null,8051,8
201931,Sheep Mountain,Summit,Jackson County,Colorado,Boettcher Lake,2872,40.7714546,-106.507757,None,10/13/78,null,null,null,null,8057,8
188169,Sheep Knob,Summit,Montrose County,Colorado,Cimarron,2906,38.4587451,-107.5829758,None,10/13/78,null,null,null,null,8085,8
183240,Shawnee Peak,Summit,Park County,Colorado,Shawnee,3635,39.396931,-105.5965086,None,10/13/78,null,null,null,null,8093,8
190290,Shaw Mesa,Summit,Rio Grande County,Colorado,South Fork East,2907,37.6608311,-106.558706,None,10/13/78,null,null,null,null,8105,8
178926,Sharkstooth Peak,Summit,Montezuma County,Colorado,La Plata,3800,37.4598078,-108.0729727,1/1/49,10/13/78,null,null,null,null,8083,8
202795,Shanahan Hill,Summit,Boulder County,Colorado,Eldorado Springs,1786,39.9665888,-105.2635429,None,10/13/78,null,null,null,null,8013,8
186519,Shamrock Mesa,Summit,Delta County,Colorado,Lazear,1746,38.8245754,-107.8656744,None,10/13/78,null,null,null,null,8029,8
203857,Shale Hills,Summit,Otero County,Colorado,Packers Gap,1479,37.7366489,-103.6533614,None,10/13/78,null,null,null,null,8089,8
182055,Shaffer Hill,Summit,Clear Creek County,Colorado,Saddleback Mountain,2566,39.704426,-105.4031027,None,10/13/78,null,null,null,null,8019,8
184206,Shaefer Mountain,Summit,La Plata County,Colorado,Ludwig Mountain,2637,37.3198605,-107.544212,None,10/13/78,null,null,null,null,8067,8
204991,Shadow Mountain,Summit,Grand County,Colorado,Shadow Mountain,3093,40.2267111,-105.8051922,1/1/32,10/13/78,null,null,null,null,8049,8
182517,Shadow Mountain,Summit,Park County,Colorado,Meridian Hill,3234,39.5602931,-105.4553708,None,10/13/78,null,null,null,null,8093,8
203112,Sewemup Mesa,Summit,Montrose County,Colorado,Roc Creek,2281,38.4712613,-108.9450733,None,10/13/78,null,null,null,null,8085,8
189308,Sewanee Peak,Summit,Chaffee County,Colorado,Garfield,4002,38.6110845,-106.3438339,1/1/53,10/13/78,null,null,null,null,8015,8
184218,Severn Peak,Summit,La Plata County,Colorado,Ludwig Mountain,2482,37.3060959,-107.5133785,None,10/13/78,null,null,null,null,8067,8
187442,Seventyone Mountain,Summit,Hinsdale County,Colorado,Lake San Cristobal,3749,37.9379051,-107.2674572,5/5/92,8/31/92,null,null,null,null,8053,8
171239,Sevenmile Hill,Summit,Moffat County,Colorado,Pine Ridge,2050,40.52181,-107.6792097,None,10/13/78,null,null,null,null,8081,8
177476,Seven Utes Mountain,Summit,Jackson County,Colorado,Mount Richthofen,3482,40.4785218,-105.9343404,None,10/13/78,null,null,null,null,8057,8
203448,Seven Parks,Summit,Mineral County,Colorado,Spar City,3529,37.735292,-106.9137347,None,10/13/78,null,null,null,null,8079,8
203879,Seven L Buttes,Summit,Las Animas County,Colorado,Cobert Mesa North,2009,37.1030557,-103.5017082,1/1/75,10/13/78,null,null,null,null,8071,8
196094,Seven D Pocket,Summit,Las Animas County,Colorado,Villegreen,1706,37.3517293,-103.5905147,None,10/13/78,null,null,null,null,8071,8
202708,Seven Cross Hill,Summit,Weld County,Colorado,Briggsdale,1556,40.6651397,-104.2854249,None,10/13/78,null,null,null,null,8123,8
169742,Serviceberry Mountain,Summit,Moffat County,Colorado,Bakers Peak,2435,40.944668,-107.4886204,None,10/13/78,null,null,null,null,8081,8
190992,Serviceberry Mountain,Summit,Archuleta County,Colorado,Serviceberry Mountain,2516,37.1571598,-106.9232756,None,10/13/78,null,null,null,null,8007,8
191230,Sentinel Point,Summit,Teller County,Colorado,Pikes Peak,3812,38.8404047,-105.1044146,None,10/13/78,null,null,null,null,8119,8
190270,Sentinel Peak,Summit,Rio Grande County,Colorado,South Fork West,3100,37.6748794,-106.6882578,None,10/13/78,null,null,null,null,8105,8
170031,Sentinal Mountain,Summit,Jackson County,Colorado,Northgate,2770,40.8970264,-106.2625133,None,10/13/78,null,null,null,null,8057,8
179775,Sellar Peak,Summit,Pitkin County,Colorado,Nast,3676,39.3117096,-106.5635892,None,10/13/78,null,null,null,null,8097,8
187362,Seigal Mountain,Summit,San Juan County,Colorado,Handies Peak,4043,37.9571273,-107.5637874,None,10/13/78,null,null,null,null,8111,8
176605,Sego Point,Summit,Dolores County,Colorado,Champagne Spring,2051,37.6420364,-108.9450962,9/8/22,10/13/78,null,null,null,null,8033,8
171836,Segar Mountain,Summit,Rio Blanco County,Colorado,Segar Mountain,2368,39.9158644,-108.0621213,None,10/13/78,null,null,null,null,8103,8
187718,Section Point,Summit,San Juan County,Colorado,Hermosa Peak,3635,37.703215,-107.9578585,1/1/08,10/13/78,null,null,null,null,8111,8
181456,Seaton Mountain,Summit,Clear Creek County,Colorado,Central City,2788,39.7607814,-105.5185205,None,10/13/78,null,null,null,null,8019,8
173253,Searight Mountain,Summit,Grand County,Colorado,Corral Peaks,3274,40.2082633,-106.1431929,None,10/13/78,null,null,null,null,8049,8
192365,Scraggy Peaks,Summit,Custer County,Colorado,Saint Charles Peak,2798,38.093248,-105.0561906,None,10/13/78,null,null,null,null,8027,8
173338,Scott Hill,Summit,Rio Blanco County,Colorado,Slide Creek,2343,40.2165055,-107.4563094,None,10/13/78,null,null,null,null,8103,8
186456,Schuylkill Mountain,Summit,Gunnison County,Colorado,Oh-be-joyful,3697,38.9402463,-107.0884561,None,10/13/78,null,null,null,null,8051,8
170750,Schoonover Buttes,Summit,Moffat County,Colorado,Tanks Peak,1999,40.4767998,-108.7888544,None,10/13/78,null,null,null,null,8081,8
183816,Schoolmarm Mountain,Summit,Park County,Colorado,Glentivar,3456,39.1152625,-105.5938597,None,10/13/78,null,null,null,null,8093,8
186713,Scenic Mesa,Summit,Delta County,Colorado,Black Ridge,1922,38.7392306,-107.8219228,None,10/13/78,null,null,null,null,8029,8
172026,Scare Mountain,Summit,Rio Blanco County,Colorado,Brushy Point,2704,39.6727485,-108.7330376,None,10/13/78,null,null,null,null,8103,8
181170,Scar Top Mountain,Summit,Jefferson County,Colorado,Eldorado Springs,2676,39.9097188,-105.3267974,None,10/13/78,null,null,null,null,8059,8
181941,Saxon Mountain,Summit,Clear Creek County,Colorado,Georgetown,3516,39.7231824,-105.6692869,None,10/13/78,null,null,null,null,8019,8
193981,Sawtooth Peak,Summit,Pueblo County,Colorado,Hog Ranch Canyon,1688,37.9483959,-104.4165636,None,10/13/78,null,null,null,null,8101,8
202539,Sawtooth Mountain,Summit,Boulder County,Colorado,Isolation Peak,3746,40.1269906,-105.6254444,None,10/13/78,null,null,null,null,8013,8
190510,Sawtooth Mountain,Summit,Mineral County,Colorado,South River Peak,3840,37.5659128,-106.8774475,None,10/13/78,null,null,null,null,8079,8
189769,Sawtooth Mountain,Summit,Saguache County,Colorado,Sawtooth Mountain,3702,38.273944,-106.8674479,None,10/13/78,null,null,null,null,8109,8
201864,Sawtooth Mountain,Summit,Routt County,Colorado,Buck Point,2914,40.8191493,-107.2600633,None,10/13/78,null,null,null,null,8107,8
173438,Sawmill Mountain,Summit,Rio Blanco County,Colorado,Sawmill Mountain,2883,40.0852473,-107.6628325,None,10/13/78,null,null,null,null,8103,8
185486,Sawmill Mesa,Summit,Montrose County,Colorado,Starvation Point,2616,38.4765607,-108.41378,1/1/75,10/13/78,null,null,null,null,8085,8
189412,Sawmill Hill,Summit,Chaffee County,Colorado,Cumberland Pass,3588,38.6997686,-106.4262557,None,10/13/78,null,null,null,null,8015,8
179514,Savage Peak,Summit,Eagle County,Colorado,Mount Jackson,4003,39.3803164,-106.5202121,None,10/13/78,null,null,null,null,8037,8
178440,Satanta Peak,Summit,Grand County,Colorado,Monarch Lake,3652,40.0255359,-105.689887,None,10/13/78,null,null,null,null,8049,8
189835,Sargents Mesa,Summit,Saguache County,Colorado,Sargents Mesa,3575,38.28211,-106.3950627,None,10/13/78,null,null,null,null,8109,8
188197,Sapinero Mesa,Summit,Gunnison County,Colorado,Sapinero,2687,38.4455425,-107.2639335,None,10/13/78,null,null,null,null,8051,8
192602,Santana Butte,Summit,Huerfano County,Colorado,Badito Cone,2563,37.840205,-105.0609452,None,10/13/78,null,null,null,null,8055,8
182428,Santa Fe Peak,Summit,Summit County,Colorado,Montezuma,4015,39.5688695,-105.8369445,None,10/13/78,null,null,null,null,8117,8
202862,Santa Fe Mountain,Summit,Clear Creek County,Colorado,Saddleback Mountain,3210,39.7104576,-105.4716739,None,10/13/78,null,null,null,null,8019,8
194197,Sanford Hills,Summit,Pueblo County,Colorado,Sanford Hills,1649,37.8009915,-104.2158417,None,10/13/78,null,null,null,null,8101,8
176797,Sandstone Mountain,Summit,Dolores County,Colorado,Rico,3187,37.7194333,-108.0383953,None,10/13/78,null,null,null,null,8033,8
184519,Sandoval Mesa,Summit,Archuleta County,Colorado,Carracas,2590,37.1037336,-107.3238806,None,10/13/78,null,null,null,null,8007,8
169874,Sand Point,Summit,Moffat County,Colorado,Freeman Reservoir,3041,40.8243902,-107.4136186,None,10/13/78,null,null,null,null,8081,8
173465,Sand Peak,Summit,Rio Blanco County,Colorado,Lost Park,3308,40.1156106,-107.3791708,None,10/13/78,null,null,null,null,8103,8
201936,Sand Mountain,Summit,Routt County,Colorado,Meaden Peak,3309,40.7543945,-107.0467954,None,10/13/78,null,null,null,null,8107,8
171338,Sand Mountain,Summit,Routt County,Colorado,Wolf Mountain,2514,40.5520913,-107.0876715,None,10/13/78,null,null,null,null,8107,8
193031,San Pedro Mesa,Summit,Costilla County,Colorado,Sanchez Reservoir,2803,37.0456423,-105.4495069,None,10/13/78,null,null,null,null,8023,8
187536,San Miguel Peak,Summit,Dolores County,Colorado,Ophir,4185,37.7791393,-107.8645229,None,10/13/78,null,null,null,null,8033,8
190463,San Luis Peak,Summit,Saguache County,Colorado,San Luis Peak,4272,37.9867826,-106.9312952,None,10/13/78,null,null,null,null,8109,8
193592,San Luis Peak,Summit,El Paso County,Colorado,Mount Big Chief,3180,38.7264154,-104.932485,None,10/13/78,null,null,null,null,8041,8
187472,San Bernardo Mountain,Summit,San Miguel County,Colorado,Mount Wilson,3624,37.8464312,-107.9084099,None,10/13/78,null,null,null,null,8113,8
202231,Samson Mesa,Summit,Mesa County,Colorado,Housetop Mountain,1888,39.3344034,-108.1153344,None,10/13/78,null,null,null,null,8077,8
186636,Sams Peak,Summit,Gunnison County,Colorado,West Beckwith Mountain,2677,38.7694146,-107.3533348,None,10/13/78,null,null,null,null,8051,8
182576,Sampson Mountain,Summit,Jefferson County,Colorado,Indian Hills,2520,39.5017903,-105.2041895,None,10/13/78,null,null,null,null,8059,8
178214,Saint Vrain Mountain,Summit,Boulder County,Colorado,Allenspark,3707,40.1611721,-105.5857614,1/1/11,10/13/78,null,null,null,null,8013,8
193596,Saint Peters Dome,Summit,El Paso County,Colorado,Mount Big Chief,2952,38.747406,-104.9114579,None,10/13/78,null,null,null,null,8041,8
181297,Saint Louis Peak,Summit,Grand County,Colorado,Byers Peak,3736,39.7949801,-105.9386149,None,10/13/78,null,null,null,null,8049,8
192381,Saint Charles Peak,Summit,Custer County,Colorado,Saint Charles Peak,3594,38.020125,-105.1162017,None,10/13/78,null,null,null,null,8027,8
190106,Saguache Peak,Summit,Saguache County,Colorado,Graveyard Gulch,3217,38.1513995,-106.1078094,None,10/13/78,null,null,null,null,8109,8
171788,Sagebrush Hill,Summit,Rio Blanco County,Colorado,Sagebrush Hill,2392,39.9127416,-108.5744896,None,10/13/78,null,null,null,null,8103,8
174558,Saddlehorn,Summit,Mesa County,Colorado,Colorado National Monument,1784,39.1024374,-108.7325262,None,10/13/78,null,null,null,null,8077,8
182070,Saddleback Mountain,Summit,Clear Creek County,Colorado,Saddleback Mountain,2918,39.7162908,-105.431823,None,10/13/78,null,null,null,null,8019,8
192922,Saddleback Mountain,Summit,Conejos County,Colorado,Pikes Stockade,2422,37.265837,-105.8413993,None,10/13/78,null,null,null,null,8021,8
196272,Saddle Rock,Summit,Las Animas County,Colorado,Branson,2197,37.0015673,-103.936516,None,10/13/78,null,null,null,null,8071,8
171231,Saddle Mountain,Summit,Routt County,Colorado,Pilot Knob,2969,40.7317315,-107.026559,None,10/13/78,null,null,null,null,8107,8
170529,Saddle Mountain,Summit,Routt County,Colorado,Bears Ears Peaks,3061,40.8000921,-107.1529516,None,10/13/78,null,null,null,null,8107,8
171407,Saddle Mountain,Summit,Routt County,Colorado,Cow Creek,2162,40.4799693,-106.9861528,1/1/71,10/13/78,null,null,null,null,8107,8
186728,Saddle Mountain,Summit,Delta County,Colorado,Crawford,3053,38.7052514,-107.5158797,None,10/13/78,null,null,null,null,8029,8
191399,Saddle Mountain,Summit,Park County,Colorado,Witcher Mountain,3284,38.8317299,-105.4664357,1/1/06,10/13/78,null,null,null,null,8093,8
190972,Saddle Mountain,Summit,Mineral County,Colorado,Saddle Mountain,3666,37.4406464,-106.9578957,None,10/13/78,null,null,null,null,8079,8
191234,Sachett Mountain,Summit,El Paso County,Colorado,Pikes Peak,3838,38.8210488,-105.0238989,None,10/13/78,null,null,null,null,8041,8
196523,Ryder Peaks,Summit,Grand County,Colorado,Whiteley Peak,3001,40.3677898,-106.4632981,1/1/22,7/1/90,null,null,null,null,8049,8
175143,Ruth Mountain,Summit,Mesa County,Colorado,Spruce Mountain,2791,39.2227363,-107.5900244,None,10/13/78,null,null,null,null,8077,8
184062,Runlett Peak,Summit,Hinsdale County,Colorado,Granite Peak,3446,37.4740888,-107.4783977,None,10/13/78,null,null,null,null,8053,8
184194,Rules Hill,Summit,La Plata County,Colorado,Rules Hill,2507,37.3068391,-107.6885113,None,10/13/78,null,null,null,null,8067,8
1432049,Ruin Point,Summit,Montezuma County,Colorado,Ruin Point,1734,37.4526107,-109.0438489,None,12/31/79,null,null,null,null,8083,8
194437,Rugby Rock,Summit,Las Animas County,Colorado,Aguilar,2080,37.4617708,-104.6702958,None,10/13/78,null,null,null,null,8071,8
202397,Ruffner Mountain,Summit,Ouray County,Colorado,Sams,3992,38.007395,-107.8830736,None,10/13/78,null,null,null,null,8091,8
192222,Rudolph Mountain,Summit,Custer County,Colorado,Hardscrabble Mountain,3151,38.1397194,-105.1564788,None,10/13/78,null,null,null,null,8027,8
188534,Rudolph Hill,Summit,Gunnison County,Colorado,Rudolph Hill,3089,38.2228081,-107.044248,None,10/13/78,null,null,null,null,8051,8
186413,Ruby Peak,Summit,Gunnison County,Colorado,Marcellina Mountain,3857,38.897158,-107.1277312,None,10/13/78,null,null,null,null,8051,8
177750,Ruby Mountain,Summit,Jackson County,Colorado,Bowen Mountain,3662,40.3548305,-105.955583,None,10/13/78,null,null,null,null,8057,8
189474,Ruby Mountain,Summit,Chaffee County,Colorado,Nathrop,2440,38.7499464,-106.0669066,None,10/13/78,null,null,null,null,8015,8
182444,Ruby Mountain,Summit,Summit County,Colorado,Montezuma,4040,39.6165513,-105.8141645,None,10/13/78,null,null,null,null,8117,8
182237,Ruby Hill,Summit,Denver County,Colorado,Fort Logan,1644,39.6831296,-105.0073232,None,10/13/78,null,null,null,null,8031,8
196507,Royal Mountain,Summit,Park County,Colorado,Harris Park,3503,39.5373165,-105.5667015,1/1/77,7/1/90,null,null,null,null,8093,8
176219,Royal Mountain,Summit,Summit County,Colorado,Frisco,3199,39.5683101,-106.1094979,None,10/13/78,null,null,null,null,8117,8
178035,Rowell Hill,Summit,Boulder County,Colorado,Pinewood Lake,1997,40.2612194,-105.3358597,None,10/13/78,null,null,null,null,8013,8
204675,Rowe Peak,Summit,Larimer County,Colorado,Trail Ridge,4087,40.4904179,-105.6454193,None,10/13/78,null,null,null,null,8069,8
177615,Rowe Mountain,Summit,Larimer County,Colorado,Trail Ridge,4013,40.4966435,-105.648326,None,10/13/78,null,null,null,null,8069,8
192355,Round Top Mountain,Summit,Custer County,Colorado,Saint Charles Peak,3106,38.1114285,-105.1099173,None,10/13/78,null,null,null,null,8027,8
184457,Round Top Mountain,Summit,La Plata County,Colorado,Long Mountain,2238,37.0867351,-107.929693,None,10/13/78,null,null,null,null,8067,8
170795,Round Top Mountain,Summit,Moffat County,Colorado,Hells Canyon,2617,40.4412079,-108.917704,None,10/13/78,null,null,null,null,8081,8
184461,Round Top,Summit,La Plata County,Colorado,Long Mountain,2171,37.1135648,-107.9992252,None,10/13/78,null,null,null,null,8067,8
182960,Round Top,Summit,Morgan County,Colorado,Round Top,1380,40.1702519,-103.6945769,None,10/13/78,null,null,null,null,8087,8
188400,Round Top,Summit,Ouray County,Colorado,Ridgway,2255,38.1629389,-107.7722918,None,10/13/78,null,null,null,null,8091,8
171222,Round Mountain,Summit,Routt County,Colorado,Pilot Knob,2647,40.6581683,-107.0638036,None,10/13/78,null,null,null,null,8107,8
191665,Round Mountain,Summit,Fremont County,Colorado,Coaldale,2370,38.3381399,-105.771749,None,10/13/78,null,null,null,null,8043,8
